// Reference=MNI
// Aoki T, 2005: Index Finger - Rest
// Subjects=10
50	-20	40
-52	-18	36
36	-26	40
36	16	60
-50	0	36
2	-2	52
-6	0	48
40	-40	28
46	-42	48
22	-8	-4
-20	-4	0
-2	-66	-28

// Mattay V S, 1998: Dominant Hand Random Motor
// Subjects=8
32	-16	64
-36	-22	68
40	-26	60
30	14	68
-34	-10	68
2	4	56
-2	-2	56
32	-36	68
42	-48	36
-40	-28	56
50	8	36
-52	6	40
20	0	-4
-22	2	-8
8	-68	-32

// Muller J L, 2002: Finger Tapping vs. Rest, Healthy Subjects
// Subjects=10
32	-39	43
23	-12	4
-23	-7	5
-20	-58	-28

// Ramsey N F, 1996: fMRI:  Finger Tapping vs. Rest, Mean
// Subjects=1
-33.8	-18.2	51.8

// Ramsey N F, 1996: PET:  Finger Tapping vs. Rest, Mean
// Subjects=1
-35.3	-19.6	50.1

// Riecker A, 2006: Main Effects During Index Finger Movements, Younger 
// Subjects
// Subjects=10
3	15	51
-36	-21	54
-9	18	9
-12	-21	6
-21	6	9
33	-51	-54

// Riecker A, 2006: Main Effects During Index Finger Movements, Older Subjects
// Subjects=10
3	12	51
-45	-21	51
39	-24	54
39	0	54
-15	21	6
-9	-18	6
-18	9	6
36	-54	-51

// Rounis E, 2005: Main Effects of Movement
// Subjects=8
-42	-28	56
-34	-16	64
34	4	54
-58	0	32
-8	-8	56
-4	6	46
-24	-60	-26
58	-24	44
58	-28	44
66	-20	18
-30	38	26
16	2	58
22	-52	-24
38	42	26
64	8	20
-40	-32	12
-44	-4	4

// Sadato N, 1996: Various Lengths
// Subjects=10
-34	-24	52
14	-58	-16
-6	-8	56
28	-14	52
-30	-6	4
-48	-8	28

// Sadato N, 1997: Mirror vs. Rest
// Subjects=12
-34	-20	56
34	-20	56
-32	-34	44
32	-34	44
-20	-56	-28
26	-54	-28
-22	-8	4
22	-8	4
-8	-30	8
14	-24	8
-32	-40	56
32	-60	52
6	-4	52

// Sadato N, 1997: Parallel vs. Rest
// Subjects=12
-36	-30	56
32	-18	56
-32	-34	44
32	-34	44
-20	-56	-28
12	-56	-20
-22	-8	4
22	-8	4
-18	-10	4
14	-22	8
-30	-54	56
14	-68	56
4	-6	56
54	2	24
-2	-24	-12

// Sadato N, 1997: Right Unimanual vs. Rest
// Subjects=9
-32	-26	56
-4	-8	44
18	-62	-20

// Sadato N, 1997: Left Unimanual vs. Rest
// Subjects=9
40	-20	52
2	-8	40
-6	-64	-16
8	-90	-28
30	-26	40
-54	-10	32

// Sadato N, 1997: Bimanual Mirror vs. Rest
// Subjects=9
-34	-22	52
40	-20	52
10	-2	36
-4	-64	-16
8	-60	-24
-28	-38	40
36	-38	44
-16	-20	48
24	-16	48
-22	-14	4
58	6	16
0	-24	12

// Sadato N, 1997: Bimanual Parallel vs. Rest
// Subjects=9
-36	-22	52
40	-20	52
-30	-26	40
30	-26	40
-16	-20	48
24	-16	48
-16	-54	-20
26	-56	-28
-16	-18	8
2	-24	12
-20	-6	4
24	-16	8
58	4	16

// Seitz R J, 2000: Irregularly Paced Right Finger Movements
// Subjects=8
33	-3	47
51	16	3
3	18	42
42	30	33

// Wilson S M, 2004: Moving Fingers
// Subjects=10
-38	-22	58
39	-21	59

// Yoo S S, 2005: Group-Level Finger Tapping Activation
// Subjects=10
-40	-15	56
-36	-16	63
42	2	50
-4	7	53
4	3	53
-44	-28	55
52	-23	42
-48	-40	54
40	-38	55
-52	-27	12
59	-19	10
-18	-20	-1
6	-16	-1
-27	8	-5
-18	-61	-26
20	-54	-24
0	-65	-15

// NullStudy_1
// Subjects=11
-4 -8 60
18 -12 -26
-4 52 -14
42 -48 28
40 -44 4
34 -84 -18
-48 -34 -4
-20 12 34
-12 4 72
28 -42 -14
-4 20 40
0 -34 -60
-2 6 58
-32 -42 -38
40 -42 60
-38 -48 -48
-32 14 26
-50 -58 50
36 2 -50
14 -10 42
-8 -16 66
 
// NullStudy_2
// Subjects=10
-62 -6 8
-32 20 28
2 -4 -4
68 -32 -4
6 -86 -42
44 -40 52
42 24 0
14 -18 -16
-18 60 -18
32 4 42
66 -46 -14
22 40 -8
44 -8 -38
-2 28 56
22 -40 -40
-16 -94 22
 
// NullStudy_3
// Subjects=11
0 -52 -20
26 -12 50
-14 -2 52
24 -8 -6
54 -16 -20
-36 -20 56
-6 42 16
-14 -40 -8
0 -18 22
64 -30 -18
-40 28 4
 
// NullStudy_4
// Subjects=8
-6 8 12
30 -64 -20
26 -62 42
32 -56 -42
0 -22 66
-46 6 -10
-6 -24 -18
26 0 42
-56 -48 -24
-16 -58 62
28 -50 -18
-42 44 -6
44 46 -12
-2 10 50
4 -72 20
62 -26 8
-44 -70 10
20 -48 -44
 
// NullStudy_5
// Subjects=7
46 -74 -32
26 -48 24
32 -84 -22
-14 70 16
 
// NullStudy_6
// Subjects=8
-4 50 -20
-52 -26 -24
 
// NullStudy_7
// Subjects=9
-46 42 20
14 -30 30
46 -24 6
-24 6 -24
-8 -48 -46
10 -36 50
-16 -56 -60
60 -42 -2
-34 -50 -2
58 -40 6
-36 6 -32
-8 -46 76
28 -64 -48
70 -36 -2
10 22 22
18 -12 32
46 -8 48
28 -46 26
-8 14 -8
-34 -44 16
32 -80 40
-38 34 -14
50 20 22
16 -52 40
4 -8 66
 
// NullStudy_8
// Subjects=13
38 -14 -14
-66 -40 14
-30 16 -28
34 -60 48
-42 22 -34
-42 -30 62
-14 -70 -6
 
// NullStudy_9
// Subjects=8
-16 30 24
-10 64 30
-62 -48 12
-6 -70 4
-20 -76 10
38 -36 -6
-32 -62 -22
-26 -74 32
-10 72 -6
32 -48 -60
-6 46 2
-60 -46 -20
-34 -64 -4
16 -82 -34
 
// NullStudy_10
// Subjects=10
-42 -52 -20
16 -62 -58
-12 -56 -28
-32 20 48
-38 -52 -50
12 -86 -2
-12 40 -20
4 -26 -2
-14 -12 -22
-42 -16 14
 
// NullStudy_11
// Subjects=6
18 -82 -26
8 -40 32
42 -22 -16
-64 -24 4
-2 70 -18
32 22 2
2 -84 18
28 28 24
36 -52 -40
2 28 22
-18 -50 70
-36 -52 4
-26 -4 24
26 22 -2
20 -6 4
-6 -40 66
 
// NullStudy_12
// Subjects=10
-38 -28 44
12 -40 -12
-36 -92 2
30 -44 4
16 -64 44
40 -32 24
-56 46 -2
-46 22 8
22 50 28
-20 -78 8
-50 -46 40
-28 34 -14
-12 8 68
 
// NullStudy_13
// Subjects=11
2 30 20
48 -16 18
-30 -42 62
-30 64 16
-60 -50 2
-26 -42 76
-46 -18 46
10 -36 -2
-42 16 40
42 -66 -30
-34 10 -24
-12 -12 6
24 -74 -20
6 -40 54
 
// NullStudy_14
// Subjects=6
12 -80 -10
6 -20 -2
-28 -58 -6
-18 32 52
-46 -44 32
12 -46 24
22 6 -24
28 -42 32
-50 -6 50
-8 48 -8
-34 38 18
 
// NullStudy_15
// Subjects=10
22 -12 32
-12 -18 62
-48 -12 -8
-40 -42 -46
14 44 -12
56 -56 20
-4 -52 22
-32 -42 -38
-8 42 32
-56 -24 0
-16 30 -8
-42 18 -30
24 36 38
28 -48 -14
 
// NullStudy_16
// Subjects=10
-42 -28 -10
-50 -28 58
-18 -34 72
6 -2 -2
16 -42 50
-6 12 8
-20 -64 28
42 -58 22
10 48 40
-54 -8 -8
-16 -20 74
-40 50 14
-28 46 26
 
// NullStudy_17
// Subjects=10
-38 -42 -56
-26 0 -12
-52 -18 -36
-4 -60 -36
10 40 38
20 46 -18
-22 -28 24
-12 64 4
42 -66 20
 
// NullStudy_18
// Subjects=11
-4 -38 -32
-52 8 -22
42 -66 -18
-4 56 -24
0 -12 54
-26 -30 24
6 42 44
-44 -16 -22
-50 10 -16
42 -10 -44
-8 -74 -34
-12 -68 -46
54 -58 24
54 -24 18
38 -48 -24
-2 -28 46
 
// NullStudy_19
// Subjects=6
-12 -96 -22
6 8 62
-8 12 50
 
// NullStudy_20
// Subjects=8
-16 30 18
0 -34 -24
-14 -22 64
6 -18 -2
8 -32 66
12 -52 14
-22 -86 -40
40 -44 12
 
// NullStudy_21
// Subjects=8
-30 -28 54
-36 -72 40
12 -68 62
-30 -72 48
-2 -16 60
4 -12 -38
46 -22 -16
32 -36 70
-26 48 4
8 -62 -52
36 54 22
 
// NullStudy_22
// Subjects=6
16 -28 58
-16 -80 -14
38 -78 -50
30 -20 2
0 -16 -30
-2 46 -8
-62 -26 -8
-30 -46 -52
-62 -36 18
-40 -12 28
58 -26 38
2 -46 10
0 -16 4
-48 -28 0
-4 12 -4
-4 -16 -20
 
// NullStudy_23
// Subjects=7
42 0 32
-6 -4 48
-58 -14 40
 
// NullStudy_24
// Subjects=8
-8 -4 58
28 10 56
 
// NullStudy_25
// Subjects=11
-2 60 22
-62 -34 42
8 -64 -16
20 -68 56
8 -62 2
-22 -48 -62
-10 -46 36
 
// NullStudy_26
// Subjects=6
14 -56 76
-4 14 28
66 14 12
-20 -88 22
-44 -54 42
 
// NullStudy_27
// Subjects=11
4 -66 24
-20 -30 20
-18 -2 -26
-22 58 -18
 
// NullStudy_28
// Subjects=12
-20 -90 -16
56 -44 -18
-12 -34 2
0 6 -10
22 40 8
44 -30 -22
-50 -38 2
42 -40 -54
62 -36 -20
-30 -82 20
12 2 22
-8 -6 12
38 -12 8
12 54 10
26 -34 -14
-6 -26 -8
-66 -46 -22
-8 -74 -32
 
// NullStudy_29
// Subjects=8
10 2 -8
42 14 42
10 30 -24
12 -60 64
-44 -22 50
-40 -48 18
-8 -78 -6
 
// NullStudy_30
// Subjects=10
-26 -26 36
-28 -30 20
50 6 -10
16 0 72
-12 2 -24
-44 -52 -46
-44 20 48
16 -42 70
24 -90 28
-18 -44 28
-56 40 -4
-34 -74 10
56 -16 10
8 -52 -12
-14 -70 -54
-18 20 52
-48 36 32
 
// NullStudy_31
// Subjects=10
-40 20 8
42 2 58
-50 -4 40
46 -16 -26
68 -26 18
-14 16 20
-26 32 12
10 -84 0
6 -16 16
-50 14 30
-46 14 14
2 44 38
16 -86 38
 
// NullStudy_32
// Subjects=10
-24 -34 -4
-12 -44 -16
30 -50 40
-36 -44 8
12 -10 78
36 -36 -12
24 -28 72
-46 0 -44
-4 -42 6
8 -28 24
30 -56 50
28 28 12
-18 -16 -14
 
// NullStudy_33
// Subjects=10
-42 -48 -36
28 -68 24
-28 30 20
-54 -38 -18
22 -86 -28
-50 18 -20
-28 2 68
-2 -16 60
-2 36 -14
-16 -34 26
-50 -74 -28
50 -42 -30
-46 -82 18
46 -62 -10
 
// NullStudy_34
// Subjects=10
62 -56 -2
-60 -10 -24
54 8 -40
26 -40 20
52 -2 -46
-58 -16 18
6 -8 -36
12 10 42
-26 -6 20
22 -4 30
28 36 42
-14 4 22
48 -58 0
 
// NullStudy_35
// Subjects=9
-48 -44 -26
-14 30 -22
-30 -86 -6
22 -76 44
-44 50 18
36 -12 66
-38 26 0
66 10 6
48 -24 52
4 -26 -24
-16 -16 -2
 
// NullStudy_36
// Subjects=8
-40 -66 -8
-50 -30 8
-4 8 -8
-2 -4 34
-26 40 0
16 -34 -28
-54 30 -10
-6 20 64
48 4 -28
-54 -58 40
20 24 -22
-10 18 -10
58 -34 12
 
// NullStudy_37
// Subjects=6
20 30 -26
-32 16 0
22 20 30
48 -26 18
-16 -50 -44
2 -40 12
-28 -16 -14
18 22 14
-44 -62 0
-36 42 -16
-26 -38 32
44 -18 44
-2 -58 46
-26 2 10
54 -4 -42
-24 -94 14
-16 -44 -40
-62 -58 2
 
// NullStudy_38
// Subjects=10
-38 -68 -46
16 -46 78
-66 -36 22
-22 -26 32
46 -10 -46
2 -76 46
-24 32 22
38 14 4
-34 14 -8
-54 -34 46
-46 6 18
48 24 38
24 20 50
-22 54 36
 
// NullStudy_39
// Subjects=15
54 -8 44
30 -54 -40
-20 -62 6
28 44 -6
22 -36 -56
-32 -48 24
26 -6 -26
52 -62 -50
 
// NullStudy_40
// Subjects=10
56 -54 -8
0 -42 -60
0 -2 46
 
// NullStudy_41
// Subjects=6
20 14 54
4 -16 0
58 0 -32
30 20 36
 
// NullStudy_42
// Subjects=11
4 -84 10
-52 30 -10
-34 -36 42
28 2 28
16 -24 28
34 -74 32
-26 -80 32
56 40 8
-34 12 24
-22 70 0
32 -16 66
-16 -62 24
-34 -96 -2
-14 -70 38
6 -46 0
50 -58 46
 
// NullStudy_43
// Subjects=15
50 -68 2
-58 -10 48
-6 -104 -6
6 -84 -38
40 -64 26
-30 -4 6
-36 -56 -64
56 -14 0
12 -10 34
-44 20 32
-40 -66 12
 
// NullStudy_44
// Subjects=6
12 64 16
22 -48 74
-38 54 4
-10 54 36
-24 10 -38
-8 -86 -10
-6 -40 -54
0 -44 -34
-4 -8 34
 
// NullStudy_45
// Subjects=5
-10 -50 22
-60 -38 10
18 54 6
-50 38 14
10 -52 -16
-4 -56 12
-48 48 -12
14 12 28
0 -50 -20
44 18 -26
8 24 4
-4 26 46
34 -46 54
 
// NullStudy_46
// Subjects=9
-48 -34 -16
32 -8 28
22 -14 -18
-40 10 32
-18 30 42
44 -22 -8
-14 -82 -42
60 -52 -30
32 -78 16
-24 -2 16
-26 -18 66
-22 4 -28
4 -70 6
-58 -54 34
-16 -60 -54
 
// NullStudy_47
// Subjects=12
28 -52 -44
0 -66 12
-24 24 -38
46 12 -10
 
// NullStudy_48
// Subjects=8
6 50 -12
30 -60 -60
32 -20 -28
4 -8 60
32 -40 70
-22 16 -22
6 -32 12
12 8 42
22 52 -24
-2 40 -20
-14 12 -8
48 -4 44
34 22 24
28 -72 6
46 4 -14
-50 -62 -12
-54 28 26
24 22 8
 
// NullStudy_49
// Subjects=12
-42 8 -14
-4 -70 36
-36 14 22
22 -22 -22
12 -84 -6
12 0 2
2 -20 54
 
// NullStudy_50
// Subjects=12
-14 14 40
12 -30 78
16 28 28
 
// NullStudy_51
// Subjects=8
48 -6 16
-22 4 56
48 -60 -54
 
// NullStudy_52
// Subjects=7
40 -56 30
-56 -10 -26
-22 40 28
4 20 6
24 -72 -18
22 16 50
-2 -4 -2
-48 -46 -12
 
// NullStudy_53
// Subjects=8
-58 -28 -12
-68 -16 26
34 -4 -24
16 -28 54
-14 -64 -12
-34 -10 -14
-36 48 -10
-32 46 16
68 -40 -6
 
// NullStudy_54
// Subjects=1
-36 -60 38
-22 -66 -24
8 26 60
28 -54 -16
-34 -28 56
-56 -48 14
-20 -56 74
32 -18 50
6 -22 34
 
// NullStudy_55
// Subjects=9
20 -78 8
-10 -62 -22
-58 20 2
 
// NullStudy_56
// Subjects=10
-38 12 -28
-20 -22 -20
-60 0 -24
 
// NullStudy_57
// Subjects=9
-48 -6 50
-26 -66 -28
-18 8 34
46 12 34
-28 -40 -4
46 42 -16
-24 -74 18
44 -22 10
6 50 -24
50 -32 -18
34 24 52
-4 -6 58
-30 14 -26
 
// NullStudy_58
// Subjects=6
12 -24 52
30 -62 62
-14 6 22
-28 -46 30
24 -30 -12
56 -54 -40
-34 16 -24
26 -70 4
70 -24 0
-24 -92 -6
6 -70 64
34 -62 10
-36 16 -26
 
// NullStudy_59
// Subjects=8
26 42 0
-28 18 40
-2 -48 40
16 -50 38
-42 -50 -28
 
// NullStudy_60
// Subjects=10
-32 -16 -4
36 -86 -36
-12 -104 -2
 
// NullStudy_61
// Subjects=8
48 -74 10
-48 -60 20
54 26 24
48 46 0
6 -28 76
-28 -32 50
-26 -32 0
54 -2 -24
 
// NullStudy_62
// Subjects=10
-22 32 30
-60 26 22
-52 28 8
-30 12 24
-14 -40 56
52 -26 4
6 0 62
-2 66 20
2 -16 -26
8 -58 20
-4 44 10
8 2 -10
-46 -40 54
-18 -70 36
18 -48 2
-40 -48 0
 
// NullStudy_63
// Subjects=8
26 30 44
-10 -60 -12
10 -44 60
-40 42 -16
-6 12 58
-2 -14 52
24 28 6
-38 -66 2
-16 48 24
-4 -82 -34
24 -64 12
-6 44 8
-50 -30 -26
6 -46 -36
-16 -62 0
-46 -78 8
46 -16 -26
18 20 50
36 -54 -42
6 36 4
36 10 -6
4 -28 -30
0 -76 -32
-10 -32 22
40 2 -36
40 -4 -22
 
// NullStudy_64
// Subjects=8
-30 -48 30
44 -12 0
38 -8 10
-52 52 -4
-16 38 2
22 -4 20
24 -28 50
-24 -30 42
-16 14 -18
-64 -28 38
-36 18 56
-2 34 14
-42 -12 62
 
// NullStudy_65
// Subjects=7
44 -14 4
-10 70 -10
